"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
4	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
4	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
116	87	101	-0.215267986903067	0.0246657569915259	0.906970859486505	0.920301982859615	0.210356740397321	0
6	15	17	-0.18057224564182	0.0593614982527722	0.907575014298758	0.920812483192944	0.210461710897039	0
12	15	17	-0.18057224564182	0.0593614982527722	0.907575014298758	0.920812483192944	0.210461710897039	0
11	15	17	-0.18057224564182	0.0593614982527722	0.907575014298758	0.920812483192944	0.210461710897039	0
35	116	139	-0.260960077595936	-0.0210263337013432	0.907718018136214	0.920855044838992	0.210483155766826	0
100	132	158	-0.25938662881865	-0.0194528849240571	0.908944547501789	0.922048000568858	0.210755833956645	0
156	162	189	-0.222392421336449	0.017541322558144	0.909601471351177	0.922663038647253	0.210896415426425	0
152	133	155	-0.220841969773048	0.0190917741215449	0.910869522686894	0.923897876834853	0.211178666840525	0
131	179	209	-0.223543354816626	0.0163903890779664	0.911187508286082	0.924168976488054	0.211240633065126	0
4	13	16	-0.299560281858908	-0.0596265379643152	0.911804837246073	0.92469217955649	0.211348462946971	0
15	13	16	-0.299560281858908	-0.0596265379643152	0.911804837246073	0.92469217955649	0.211348462946971	0
12	13	16	-0.299560281858908	-0.0596265379643152	0.911804837246073	0.92469217955649	0.211348462946971	0
70	63	73	-0.212544635380101	0.0273891085144918	0.91211386932649	0.924902646663065	0.211408330700703	0
130	175	209	-0.256148020248554	-0.016214276353961	0.912644523888685	0.925389253803899	0.211481626189652	0
18	21	24	-0.192645077942395	0.0472886659521972	0.912683933713099	0.925300514111269	0.211481626189652	0
7	21	24	-0.192645077942395	0.0472886659521972	0.912683933713099	0.925300514111269	0.211481626189652	0
18	21	24	-0.192645077942395	0.0472886659521972	0.912683933713099	0.925300514111269	0.211481626189652	0
39	21	24	-0.192645077942395	0.0472886659521972	0.912683933713099	0.925300514111269	0.211481626189652	0
11	18	22	-0.289506617194985	-0.0495728733003926	0.913857183781154	0.926335391663368	0.211699929252916	0
12	18	22	-0.289506617194985	-0.0495728733003926	0.913857183781154	0.926335391663368	0.211699929252916	0
7	23	28	-0.283792966000591	-0.0438592221059981	0.913930971379082	0.926255634832963	0.211699929252916	0
20	23	28	-0.283792966000591	-0.0438592221059981	0.913930971379082	0.926255634832963	0.211699929252916	0
30	23	28	-0.283792966000591	-0.0438592221059981	0.913930971379082	0.926255634832963	0.211699929252916	0
14	23	28	-0.283792966000591	-0.0438592221059981	0.913930971379082	0.926255634832963	0.211699929252916	0
7	27	31	-0.199308808223407	0.0406249356711859	0.914840677635302	0.927022954596946	0.211887086627843	0
33	27	31	-0.199308808223407	0.0406249356711859	0.914840677635302	0.927022954596946	0.211887086627843	0
55	101	121	-0.2606517545228	-0.0207180106282074	0.915128711083975	0.92723749149416	0.211942014597022	0
47	39	45	-0.206450877467426	0.0334828664271665	0.915540450495292	0.927577324972994	0.212013798522642	0
35	39	45	-0.206450877467426	0.0334828664271665	0.915540450495292	0.927577324972994	0.212013798522642	0
81	115	134	-0.220599139513397	0.0193346043811953	0.916049527091778	0.928015710464017	0.212119894911161	0
78	103	120	-0.2203900684253	0.0195436754692924	0.919681292858757	0.931643130584784	0.212949027399049	0
37	49	59	-0.267933205246633	-0.0279994613520406	0.919993672444085	0.931907774582784	0.213009518031278	0
8	8	9	-0.169925001442312	0.0700087424522804	0.920491938855075	0.932231145877233	0.213053833963447	0
11	8	9	-0.169925001442312	0.0700087424522804	0.920491938855075	0.932231145877233	0.213053833963447	0
16	8	9	-0.169925001442312	0.0700087424522804	0.920491938855075	0.932231145877233	0.213053833963447	0
4	8	9	-0.169925001442312	0.0700087424522804	0.920491938855075	0.932231145877233	0.213053833963447	0
8	8	9	-0.169925001442312	0.0700087424522804	0.920491938855075	0.932231145877233	0.213053833963447	0
7	8	9	-0.169925001442312	0.0700087424522804	0.920491938855075	0.932231145877233	0.213053833963447	0
619	478	561	-0.230990152628046	0.00894359126654701	0.920674732734521	0.932234957724687	0.21308430346098	0
178	381	453	-0.249720052552913	-0.0097863086583205	0.922256153719049	0.933784355640537	0.213438454925637	0
41	65	78	-0.263034405833794	-0.0231006619392018	0.924024931405356	0.935523269532949	0.21383592473995	0
13	50	58	-0.214124805352848	0.0258089385417451	0.926158139546914	0.937604893389391	0.214305776894083	0
29	50	58	-0.214124805352848	0.0258089385417451	0.926158139546914	0.937604893389391	0.214305776894083	0
124	220	262	-0.25206328801279	-0.0121295441181976	0.926736239819848	0.938111973490154	0.214427634131469	0
45	44	51	-0.212993723334198	0.0269400205603947	0.927703915339336	0.93903937001163	0.214639612496122	0
171	231	275	-0.251538766995965	-0.011605023101372	0.928175790547315	0.939464832984828	0.214736862101	0
12	14	16	-0.192645077942396	0.0472886659521967	0.928659154405731	0.939823588252461	0.214800972453035	0
1	14	16	-0.192645077942396	0.0472886659521967	0.928659154405731	0.939823588252461	0.214800972453035	0
7	14	16	-0.192645077942396	0.0472886659521967	0.928659154405731	0.939823588252461	0.214800972453035	0
21	14	16	-0.192645077942396	0.0472886659521967	0.928659154405731	0.939823588252461	0.214800972453035	0
45	92	110	-0.257797757467647	-0.0178640135730543	0.930147537902294	0.941199204834229	0.215124967079677	0
65	159	186	-0.226275855823675	0.0136578880709173	0.930163178233972	0.941162776111155	0.215124967079677	0
13	20	23	-0.20163386116965	0.0382998827249421	0.930829298330298	0.941758345800077	0.215203659170464	0
16	20	23	-0.20163386116965	0.0382998827249421	0.930829298330298	0.941758345800077	0.215203659170464	0
0	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
1	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
8	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
1	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
11	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
4	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
9	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
4	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
6	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
2	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
0	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
1	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
4	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
2	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
1	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
11	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
7	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
4	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
9	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
0	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
2	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
2	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
6	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
10	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
3	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
0	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
9	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
6	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
0	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
2	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
8	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
2	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
6	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
2	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
4	4	5	-0.321928094887362	-0.0819943509927696	0.932414856443031	0.942394673839521	0.215203659170464	0
76	90	105	-0.222392421336448	0.0175413225581449	0.932556627689516	0.941598035437198	0.215224455872225	0
252	135	161	-0.254101281063786	-0.0141675371691934	0.932927736048247	0.941894468020901	0.215286249423566	0
79	135	161	-0.254101281063786	-0.0141675371691934	0.932927736048247	0.941894468020901	0.215286249423566	0
584	726	861	-0.246043689401093	-0.00610994550650032	0.93301168953563	0.941900960604157	0.215293696569184	0
95	119	142	-0.254929356196739	-0.0149956123021459	0.933336786614539	0.942176965550569	0.215346098235348	0
56	50	60	-0.263034405833794	-0.0231006619392018	0.933342169804457	0.942130215712336	0.215346098235348	0
108	103	123	-0.256013978156021	-0.0160802342614288	0.933481703964633	0.942218877644851	0.215366364012743	0
296	313	372	-0.249139964175413	-0.00920622028082027	0.933689272778288	0.942376197396262	0.215402323155202	0
142	181	212	-0.228074567479993	0.0118591764145995	0.935269907845087	0.943919264064498	0.215755027463779	0
241	243	289	-0.250113178894897	-0.0101794350003044	0.935381990473097	0.943980108332255	0.215768934857303	0
330	308	366	-0.248913297589141	-0.00897955369454825	0.935838312596588	0.944388330402703	0.215862243646915	0
8	19	23	-0.275634442613428	-0.0357006987188353	0.936355320691466	0.944831587609111	0.215957582148255	0
16	19	23	-0.275634442613428	-0.0357006987188353	0.936355320691466	0.944831587609111	0.215957582148255	0
35	45	54	-0.263034405833793	-0.0231006619392009	0.936755462717541	0.945156857002003	0.216037908540991	0
80	101	118	-0.224431566610047	0.0155021772845456	0.936828388381095	0.945178109956015	0.216042766405272	0
